time,stapm_value,ppt_limit_fast,ppt_value_fast,ppt_limit_slow,ppt_value_slow,ppt_value_apu
22/02/2025 16:33:42,"14,995",20,"12,631",20,"14,785","14,785"
22/02/2025 16:33:43,"14,995",20,"16,758",20,"14,821","14,821"
22/02/2025 16:33:44,"14,996",20,"14,729",20,"14,86","14,86"
22/02/2025 16:33:45,"14,996",20,"11,813",20,"14,889","14,889"
22/02/2025 16:33:46,"14,996",20,"13,021",20,"14,905","14,905"
22/02/2025 16:33:47,"14,996",20,"18,186",20,"14,933","14,933"
22/02/2025 16:33:48,"14,997",20,"16,581",20,"14,964","14,964"
22/02/2025 16:33:49,"14,996",20,"11,31",20,"14,945","14,945"
22/02/2025 16:33:50,"14,998",20,"11,845",20,"14,999","14,999"
22/02/2025 16:33:51,"14,997",20,"18,981",20,"14,972","14,972"
22/02/2025 16:33:52,"14,998",20,"16,541",20,"14,985","14,985"
22/02/2025 16:33:53,"14,998",20,"14,996",20,"14,987","14,987"
22/02/2025 16:33:54,"14,997",20,"15,45",20,"14,954","14,954"
22/02/2025 16:33:55,"14,998",20,"13,559",20,"14,965","14,965"
22/02/2025 16:33:56,"14,998",20,"16,693",20,"14,975","14,975"
22/02/2025 16:33:57,"14,998",20,"16,245",20,"14,969","14,969"
22/02/2025 16:33:58,"14,998",20,"19,709",20,"14,974","14,974"
22/02/2025 16:33:59,"16,498",20,"13,816",20,"16,476","16,476"
22/02/2025 16:34:00,"14,998",20,"16,789",20,"14,977","14,977"
22/02/2025 16:34:01,"14,998",20,"20,177",20,"14,983","14,983"
22/02/2025 16:34:02,"14,999",20,"11,167",20,"15,008","15,008"
22/02/2025 16:34:03,"14,999",20,"12,861",20,"14,999","14,999"
22/02/2025 16:34:04,"14,999",20,"15,837",20,"14,975","14,975"
22/02/2025 16:34:05,15,20,"16,794",20,"15,03","15,03"
22/02/2025 16:34:06,"16,499",20,"15,877",20,"16,487","16,487"
22/02/2025 16:34:07,"16,499",20,"18,093",20,"16,497","16,497"
22/02/2025 16:34:09,"14,999",20,"14,05",20,"14,97","14,97"
22/02/2025 16:34:10,"14,999",20,"15,969",20,"14,945","14,945"
22/02/2025 16:34:11,"14,999",20,"19,01",20,"14,976","14,976"
22/02/2025 16:34:12,"14,999",20,"10,948",20,"14,964","14,964"
22/02/2025 16:34:13,"14,999",20,"17,831",20,"14,949","14,949"
22/02/2025 16:34:14,15,20,"11,993",20,"15,015","15,015"
22/02/2025 16:34:15,"14,999",20,"10,947",20,"14,922","14,922"
22/02/2025 16:34:16,"16,499",20,"15,663",20,"16,457","16,457"
22/02/2025 16:34:17,15,20,"15,823",20,"14,972","14,972"
22/02/2025 16:34:18,"14,999",20,"14,172",20,"14,93","14,93"
22/02/2025 16:34:19,"14,999",20,"14,868",20,"14,945","14,945"
22/02/2025 16:34:20,"14,999",20,"8,696",20,"14,959","14,959"
22/02/2025 16:34:21,"14,999",20,"14,342",20,"14,947","14,947"
22/02/2025 16:34:22,"14,999",20,"15,653",20,"14,925","14,925"
22/02/2025 16:34:23,"14,999",20,"18,87",20,"14,954","14,954"
22/02/2025 16:34:24,"14,999",20,"16,209",20,"14,939","14,939"
22/02/2025 16:34:25,"14,998",20,"13,356",20,"14,881","14,881"
22/02/2025 16:34:26,"14,998",20,"16,642",20,"14,911","14,911"
22/02/2025 16:34:27,"14,998",20,"12,896",20,"14,922","14,922"
22/02/2025 16:34:28,"14,999",20,"17,117",20,"14,973","14,973"
22/02/2025 16:34:29,"14,998",20,"10,71",20,"14,93","14,93"
22/02/2025 16:34:30,"14,998",20,"15,793",20,"14,945","14,945"
22/02/2025 16:34:31,"14,999",20,"18,469",20,"14,96","14,96"
22/02/2025 16:34:32,"14,997",20,"15,846",20,"14,896","14,896"
22/02/2025 16:34:33,"14,997",20,"18,807",20,"14,918","14,918"
22/02/2025 16:34:34,"14,998",20,"7,932",20,"14,944","14,944"
22/02/2025 16:34:35,"14,996",20,"17,721",20,"14,878","14,878"
22/02/2025 16:34:36,"14,996",20,"17,934",20,"14,89","14,89"
22/02/2025 16:34:37,"14,997",20,"11,039",20,"14,942","14,942"
22/02/2025 16:34:39,"14,997",20,"12,819",20,"14,967","14,967"
22/02/2025 16:34:40,"14,998",20,"18,921",20,"14,979","14,979"
22/02/2025 16:34:41,"14,998",20,"15,349",20,"14,995","14,995"
22/02/2025 16:34:42,"14,999",20,"17,028",20,"15,02","15,02"
22/02/2025 16:34:43,"14,998",20,"8,712",20,"14,983","14,983"
22/02/2025 16:34:44,"14,998",20,"16,791",20,"14,957","14,957"
22/02/2025 16:34:45,"14,997",20,"13,554",20,"14,931","14,931"
22/02/2025 16:34:46,"14,998",20,"16,809",20,"14,961","14,961"
22/02/2025 16:34:47,"14,998",20,"14,623",20,"14,948","14,948"
22/02/2025 16:34:48,"15,001",20,"18,684",20,"15,101","15,101"
22/02/2025 16:34:49,"14,999",20,"9,251",20,"15,015","15,015"
22/02/2025 16:34:50,"14,998",20,"15,469",20,"14,93","14,93"
22/02/2025 16:34:51,"14,998",20,"15,405",20,"14,939","14,939"
22/02/2025 16:34:52,"14,999",20,"11,407",20,"14,997","14,997"
22/02/2025 16:34:53,15,20,"21,451",20,"15,03","15,03"
22/02/2025 16:34:54,"14,999",20,"14,045",20,"14,979","14,979"
22/02/2025 16:34:55,"16,498",20,"19,133",20,"16,447","16,447"
22/02/2025 16:34:56,"14,999",20,"16,007",20,"14,961","14,961"
22/02/2025 16:34:57,"15,002",20,"16,447",20,"15,103","15,103"
22/02/2025 16:34:58,"16,504",20,"21,149",20,"16,684","16,684"
22/02/2025 16:34:59,"15,002",20,"8,303",20,"15,057","15,057"
22/02/2025 16:35:00,15,20,"17,428",20,"14,943","14,943"
22/02/2025 16:35:01,"14,999",20,"11,473",20,"14,914","14,914"
22/02/2025 16:35:02,"15,001",20,"9,15",20,"14,967","14,967"
22/02/2025 16:35:03,"15,004",20,"17,558",20,"15,114","15,114"
22/02/2025 16:35:05,"15,001",20,"9,952",20,"14,948","14,948"
22/02/2025 16:35:06,"14,996",20,"19,257",20,"14,686","14,686"
22/02/2025 16:35:07,"16,493",20,"15,554",20,"16,125","16,125"
22/02/2025 16:35:08,"14,995",20,"11,946",20,"14,775","14,775"
22/02/2025 16:35:09,"14,998",20,"9,487",20,"14,943","14,943"
22/02/2025 16:35:10,"14,998",20,"18,552",20,"14,955","14,955"
22/02/2025 16:35:11,"14,998",20,"18,525",20,"14,933","14,933"
22/02/2025 16:35:12,"16,499",20,"16,517",20,"16,493","16,493"
22/02/2025 16:35:13,"14,995",20,"5,804",20,"14,786","14,786"
22/02/2025 16:35:14,"14,995",20,"4,731",20,"14,808","14,808"
22/02/2025 16:35:15,"14,993",20,"18,931",20,"14,738","14,738"
22/02/2025 16:35:16,"14,991",20,"13,902",20,"14,691","14,691"
22/02/2025 16:35:17,"14,993",20,"16,432",20,"14,827","14,827"
22/02/2025 16:35:18,"14,995",20,"20,497",20,"14,953","14,953"
22/02/2025 16:35:19,"14,996",20,"7,901",20,"15,022","15,022"
22/02/2025 16:35:20,"14,993",20,"12,178",20,"14,825","14,825"
22/02/2025 16:35:21,"14,994",20,"21,304",20,"14,945","14,945"
22/02/2025 16:35:22,"14,995",20,"10,839",20,"14,965","14,965"
22/02/2025 16:35:23,"14,995",20,"16,909",20,"14,957","14,957"
22/02/2025 16:35:24,"14,995",20,"15,329",20,"14,968","14,968"
22/02/2025 16:35:25,"14,995",20,"10,595",20,"14,956","14,956"
22/02/2025 16:35:26,"14,999",20,"16,736",20,"15,192","15,192"
22/02/2025 16:35:27,"14,999",20,"15,736",20,"15,15","15,15"
22/02/2025 16:35:28,"14,999",20,"11,568",20,"15,103","15,103"
22/02/2025 16:35:29,"14,998",20,"4,972",20,"15,015","15,015"
22/02/2025 16:35:31,"16,499",20,"10,613",20,"16,568","16,568"
22/02/2025 16:35:32,15,20,"16,81",20,"15,065","15,065"
22/02/2025 16:35:33,"14,999",20,"17,25",20,"15,021","15,021"
22/02/2025 16:35:34,15,20,"16,778",20,"15,019","15,019"
22/02/2025 16:35:35,"14,999",20,"16,157",20,"14,968","14,968"
22/02/2025 16:35:36,"14,999",20,"18,584",20,"14,993","14,993"
22/02/2025 16:35:37,15,20,"14,858",20,"15,015","15,015"
22/02/2025 16:35:38,15,20,"15,842",20,"15,006","15,006"
22/02/2025 16:35:39,15,20,"18,01",20,"15,012","15,012"
22/02/2025 16:35:40,"14,999",20,"17,47",20,"14,955","14,955"
22/02/2025 16:35:41,15,20,"14,61",20,"14,974","14,974"
22/02/2025 16:35:42,15,20,"12,431",20,"14,971","14,971"
22/02/2025 16:35:43,15,20,"13,466",20,"14,983","14,983"
22/02/2025 16:35:44,15,20,"17,313",20,"14,973","14,973"
22/02/2025 16:35:45,"14,995",20,"18,35",20,"14,733","14,733"
22/02/2025 16:35:46,"14,995",20,"16,113",20,"14,737","14,737"
22/02/2025 16:35:47,"14,998",20,"12,381",20,"14,932","14,932"
22/02/2025 16:35:48,15,20,"19,872",20,"15,031","15,031"
22/02/2025 16:35:49,"14,997",20,"18,89",20,"14,871","14,871"
22/02/2025 16:35:50,"14,995",20,"17,567",20,"14,804","14,804"
22/02/2025 16:35:51,"14,994",20,"19,948",20,"14,804","14,804"
22/02/2025 16:35:52,"14,994",20,"15,029",20,"14,825","14,825"
22/02/2025 16:35:53,"14,995",20,"8,858",20,"14,865","14,865"
22/02/2025 16:35:54,"14,994",20,"16,845",20,"14,852","14,852"
22/02/2025 16:35:55,"14,994",20,"15,985",20,"14,842","14,842"
22/02/2025 16:35:57,"14,995",20,"17,315",20,"14,914","14,914"
22/02/2025 16:35:58,"14,994",20,"13,496",20,"14,916","14,916"
22/02/2025 16:35:59,"14,995",20,"17,536",20,"14,943","14,943"
22/02/2025 16:36:00,"14,995",20,"12,643",20,"14,953","14,953"
22/02/2025 16:36:01,"14,995",20,"12,825",20,"14,949","14,949"
22/02/2025 16:36:02,"14,995",20,"13,223",20,"14,966","14,966"
22/02/2025 16:36:03,"14,995",20,"9,804",20,"14,963","14,963"
22/02/2025 16:36:04,"14,995",20,"11,377",20,"14,968","14,968"
22/02/2025 16:36:05,"14,995",20,"12,161",20,"14,966","14,966"
22/02/2025 16:36:06,"14,996",20,"13,946",20,"14,967","14,967"
22/02/2025 16:36:07,"14,996",20,"11,276",20,"14,961","14,961"
22/02/2025 16:36:08,"14,997",20,"14,225",20,"15,017","15,017"
22/02/2025 16:36:09,"14,996",20,"10,555",20,"14,988","14,988"
22/02/2025 16:36:10,"14,997",20,"12,789",20,"15,017","15,017"
22/02/2025 16:36:11,"14,997",20,"9,798",20,"15,028","15,028"
22/02/2025 16:36:12,"16,5",20,"20,609",20,"16,661","16,661"
22/02/2025 16:36:13,"15,002",20,"13,788",20,"15,187","15,187"
22/02/2025 16:36:14,"15,002",20,"20,055",20,"15,164","15,164"
22/02/2025 16:36:15,"15,001",20,"15,37",20,"15,092","15,092"
22/02/2025 16:36:16,15,20,"14,841",20,"14,981","14,981"
22/02/2025 16:36:17,15,20,"10,219",20,"14,996","14,996"
22/02/2025 16:36:18,"16,501",20,"19,382",20,"16,539","16,539"
22/02/2025 16:36:19,"15,001",20,"17,896",20,"15,039","15,039"
22/02/2025 16:36:20,"15,001",20,"6,417",20,"14,998","14,998"
22/02/2025 16:36:21,"15,001",20,"18,838",20,"14,984","14,984"
22/02/2025 16:36:22,"15,001",20,"6,609",20,"14,981","14,981"
22/02/2025 16:36:23,"15,001",20,"8,525",20,"14,983","14,983"
22/02/2025 16:36:25,"14,999",20,"20,731",20,"14,888","14,888"
22/02/2025 16:36:26,"16,495",20,"19,938",20,"16,196","16,196"
22/02/2025 16:36:27,"14,997",20,"18,114",20,"14,839","14,839"
22/02/2025 16:36:28,15,20,"19,693",20,"14,987","14,987"
22/02/2025 16:36:29,"15,001",20,"20,186",20,"15,025","15,025"
22/02/2025 16:36:30,"15,001",20,"15,64",20,"15,014","15,014"
22/02/2025 16:36:31,"15,001",20,"18,791",20,"15,046","15,046"
22/02/2025 16:36:32,"16,502",20,"12,713",20,"16,543","16,543"
22/02/2025 16:36:33,"16,501",20,"19,96",20,"16,483","16,483"
22/02/2025 16:36:34,"15,001",20,"20,219",20,"14,979","14,979"
22/02/2025 16:36:35,"14,999",20,"12,198",20,"14,868","14,868"
22/02/2025 16:36:36,"14,999",20,"20,125",20,"14,864","14,864"
22/02/2025 16:36:37,"15,001",20,"8,166",20,"14,993","14,993"
22/02/2025 16:36:38,"15,001",20,"20,196",20,"14,985","14,985"
22/02/2025 16:36:39,"15,001",20,"15,489",20,"14,998","14,998"
22/02/2025 16:36:40,"15,001",20,"19,498",20,"14,988","14,988"
22/02/2025 16:36:41,"15,001",20,"19,135",20,"14,982","14,982"
22/02/2025 16:36:42,"16,5",20,"7,434",20,"16,424","16,424"
22/02/2025 16:36:43,"15,001",20,"14,854",20,"14,964","14,964"
22/02/2025 16:36:44,15,20,"18,787",20,"14,927","14,927"
22/02/2025 16:36:45,15,20,"16,93",20,"14,946","14,946"
22/02/2025 16:36:46,"16,499",20,"13,307",20,"16,369","16,369"
22/02/2025 16:36:47,15,20,"19,604",20,"14,947","14,947"
22/02/2025 16:36:48,15,20,"18,347",20,"14,961","14,961"
22/02/2025 16:36:50,"14,998",20,"11,99",20,"14,851","14,851"
22/02/2025 16:36:51,"14,993",20,"18,532",20,"14,643","14,643"
22/02/2025 16:36:52,"14,992",20,"17,601",20,"14,628","14,628"
22/02/2025 16:36:53,"14,993",20,"16,847",20,"14,747","14,747"
22/02/2025 16:36:54,"14,995",20,"18,163",20,"14,905","14,905"
22/02/2025 16:36:55,"14,997",20,"14,983",20,"14,997","14,997"
22/02/2025 16:36:56,"14,997",20,"11,716",20,"14,999","14,999"
22/02/2025 16:36:57,"16,497",20,"16,782",20,"16,5","16,5"
22/02/2025 16:36:58,"14,997",20,"15,563",20,"14,981","14,981"
22/02/2025 16:36:59,"14,997",20,"15,119",20,"14,983","14,983"
22/02/2025 16:37:00,"14,998",20,"18,551",20,"15,005","15,005"
22/02/2025 16:37:01,"14,998",20,"16,199",20,"14,995","14,995"
22/02/2025 16:37:02,"14,998",20,"15,663",20,"14,987","14,987"
22/02/2025 16:37:03,"14,998",20,"12,826",20,"14,997","14,997"
22/02/2025 16:37:04,"14,998",20,"13,703",20,"14,97","14,97"
22/02/2025 16:37:05,"16,498",20,"16,313",20,"16,479","16,479"
22/02/2025 16:37:06,"14,998",20,"14,33",20,"14,975","14,975"
22/02/2025 16:37:07,"14,998",20,"18,987",20,"14,965","14,965"
22/02/2025 16:37:08,"14,998",20,"18,465",20,"14,959","14,959"
22/02/2025 16:37:09,"14,998",20,"9,394",20,"14,956","14,956"
22/02/2025 16:37:10,"16,497",20,"14,785",20,"16,398","16,398"
22/02/2025 16:37:11,"14,997",20,"15,815",20,"14,94","14,94"
22/02/2025 16:37:12,"14,997",20,"20,683",20,"14,926","14,926"
22/02/2025 16:37:13,"16,495",20,"17,71",20,"16,342","16,342"
22/02/2025 16:37:15,"16,498",20,"19,579",20,"16,495","16,495"
22/02/2025 16:37:16,"14,998",20,"10,414",20,"14,977","14,977"
22/02/2025 16:37:17,"14,998",20,"18,344",20,"15,004","15,004"
22/02/2025 16:37:18,"14,999",20,"10,238",20,"15,025","15,025"
22/02/2025 16:37:19,"14,999",20,"14,99",20,"15,022","15,022"
22/02/2025 16:37:20,"14,998",20,"19,422",20,"14,962","14,962"
22/02/2025 16:37:21,"14,998",20,"7,662",20,"14,939","14,939"
22/02/2025 16:37:22,"14,997",20,"15,811",20,"14,913","14,913"
22/02/2025 16:37:23,15,20,"12,409",20,"15,026","15,026"
22/02/2025 16:37:24,"14,999",20,"20,963",20,"14,975","14,975"
22/02/2025 16:37:25,"14,994",20,"14,314",20,"14,729","14,729"
22/02/2025 16:37:26,"14,993",20,"15,704",20,"14,731","14,731"
22/02/2025 16:37:27,"14,995",20,"15,333",20,"14,881","14,881"
22/02/2025 16:37:28,"14,996",20,"7,569",20,"14,928","14,928"
22/02/2025 16:37:29,"14,998",20,"20,004",20,"15,034","15,034"
22/02/2025 16:37:30,"14,995",20,"16,915",20,"14,89","14,89"
22/02/2025 16:37:31,"14,995",20,"17,468",20,"14,862","14,862"
22/02/2025 16:37:32,"14,995",20,"15,114",20,"14,898","14,898"
22/02/2025 16:37:33,"14,998",20,"18,02",20,"15,045","15,045"
22/02/2025 16:37:34,15,20,"18,585",20,"15,139","15,139"
22/02/2025 16:37:35,"14,993",20,"14,267",20,"14,778","14,778"
22/02/2025 16:37:36,"14,992",20,"17,959",20,"14,734","14,734"
22/02/2025 16:37:37,"14,992",20,"12,674",20,"14,768","14,768"
22/02/2025 16:37:38,"14,995",20,"16,196",20,"14,942","14,942"
22/02/2025 16:37:39,"14,995",20,"14,637",20,"14,955","14,955"
22/02/2025 16:37:41,"14,998",20,"9,985",20,"15,106","15,106"
22/02/2025 16:37:42,"14,998",20,"16,392",20,"15,1","15,1"
22/02/2025 16:37:43,"14,998",20,"14,512",20,"15,07","15,07"
22/02/2025 16:37:44,"14,998",20,"18,241",20,"15,043","15,043"
22/02/2025 16:37:45,"14,998",20,"19,598",20,"15,024","15,024"
22/02/2025 16:37:46,"14,998",20,"17,42",20,"15,014","15,014"
22/02/2025 16:37:47,"14,999",20,"14,156",20,"15,029","15,029"
22/02/2025 16:37:48,"14,999",20,"18,495",20,"15,012","15,012"
22/02/2025 16:37:49,"14,999",20,"17,698",20,"15,008","15,008"
22/02/2025 16:37:50,"14,999",20,"13,331",20,"14,991","14,991"
22/02/2025 16:37:51,"14,996",20,"16,343",20,"14,841","14,841"
22/02/2025 16:37:52,"14,998",20,"12,235",20,"14,977","14,977"
22/02/2025 16:37:53,"14,997",20,"17,429",20,"14,944","14,944"
22/02/2025 16:37:54,"14,999",20,"15,564",20,"15,036","15,036"
22/02/2025 16:37:55,"14,999",20,"18,407",20,"15,009","15,009"
22/02/2025 16:37:56,15,20,"15,326",20,"15,059","15,059"
22/02/2025 16:37:57,"14,999",20,"15,815",20,"14,993","14,993"
22/02/2025 16:37:58,"14,999",20,"20,209",20,15,15
22/02/2025 16:37:59,15,20,"16,29",20,"15,032","15,032"
22/02/2025 16:38:00,"14,997",20,"19,716",20,"14,893","14,893"
22/02/2025 16:38:01,"14,999",20,"9,468",20,"14,978","14,978"
22/02/2025 16:38:02,"14,999",20,"10,183",20,"14,982","14,982"
22/02/2025 16:38:03,15,20,"18,93",20,"14,991","14,991"
22/02/2025 16:38:04,"14,999",20,"15,192",20,"14,941","14,941"
22/02/2025 16:38:05,"14,993",20,"14,475",20,"14,663","14,663"
22/02/2025 16:38:07,"14,996",20,"13,83",20,"14,839","14,839"
22/02/2025 16:38:08,"16,498",20,"17,335",20,"16,455","16,455"
22/02/2025 16:38:09,"14,996",20,"12,896",20,"14,878","14,878"
22/02/2025 16:38:10,"14,997",20,"12,632",20,"14,907","14,907"
22/02/2025 16:38:11,"14,996",20,"22,206",20,"14,899","14,899"
22/02/2025 16:38:12,"14,999",20,"17,51",20,"15,048","15,048"
22/02/2025 16:38:13,"14,999",20,"19,085",20,"15,056","15,056"
22/02/2025 16:38:14,15,20,"20,759",20,"15,067","15,067"
22/02/2025 16:38:15,"14,996",20,"18,347",20,"14,833","14,833"
22/02/2025 16:38:16,"14,995",20,"18,333",20,"14,801","14,801"
22/02/2025 16:38:17,"14,994",20,"20,947",20,"14,768","14,768"
22/02/2025 16:38:18,"16,496",20,"11,339",20,"16,411","16,411"
22/02/2025 16:38:19,15,20,"18,291",20,"15,126","15,126"
22/02/2025 16:38:20,"14,995",20,"6,552",20,"14,815","14,815"
22/02/2025 16:38:21,"14,997",20,"19,308",20,"14,94","14,94"
22/02/2025 16:38:22,"14,999",20,"17,506",20,"15,072","15,072"
22/02/2025 16:38:23,"14,993",20,"11,881",20,"14,706","14,706"
22/02/2025 16:38:24,"14,959",20,"9,153",20,"13,091","13,091"
22/02/2025 16:38:25,"14,92",20,"10,938",20,"11,468","11,468"
22/02/2025 16:38:26,"14,881",20,"6,361",20,"10,077","10,077"
22/02/2025 16:38:27,"14,842",20,"4,48",20,"8,969","8,969"
22/02/2025 16:38:28,"14,803",20,"8,386",20,"8,024","8,024"
22/02/2025 16:38:29,"14,765",20,"3,752",20,"7,243","7,243"
22/02/2025 16:38:30,"14,728",20,"3,021",20,"6,625","6,625"
22/02/2025 16:38:31,"14,689",20,"6,215",20,"6,071","6,071"
22/02/2025 16:38:32,"14,653",20,"2,747",20,"5,719","5,719"
22/02/2025 16:38:33,"14,607",20,"3,108",20,"5,049","5,049"
22/02/2025 16:38:34,"14,56",20,"4,445",20,"4,473","4,473"
22/02/2025 16:38:35,"14,513",20,"3,414",20,"3,984","3,984"
22/02/2025 16:38:36,"14,468",20,"3,157",20,"3,623","3,623"
22/02/2025 16:38:37,"14,42",20,"3,017",20,"3,217","3,217"
22/02/2025 16:38:38,"14,372",20,"3,317",20,"2,859","2,859"
22/02/2025 16:38:40,"14,324",20,"2,883",20,"2,593","2,593"
22/02/2025 16:38:41,"14,278",20,"3,48",20,"2,381","2,381"
22/02/2025 16:38:42,"14,232",20,"2,83",20,"2,23","2,23"
22/02/2025 16:38:43,"14,189",20,"5,84",20,"2,167","2,167"
22/02/2025 16:38:44,"14,148",20,"3,253",20,"2,155","2,155"
22/02/2025 16:38:45,"14,103",20,"3,455",20,"2,066","2,066"
22/02/2025 16:38:46,"14,055",20,"2,347",20,"1,918","1,918"
22/02/2025 16:38:47,"14,012",20,"2,821",20,"1,897","1,897"
22/02/2025 16:38:48,"13,97",20,"3,069",20,"1,893","1,893"
22/02/2025 16:38:49,"13,93",20,"2,892",20,"1,913","1,913"
22/02/2025 16:38:50,"13,886",20,"2,988",20,"1,873","1,873"
22/02/2025 16:38:51,"13,839",20,"2,365",20,"1,76","1,76"
22/02/2025 16:38:52,"13,792",20,"3,162",20,"1,666","1,666"
22/02/2025 16:38:53,"13,746",20,"2,997",20,"1,58","1,58"
22/02/2025 16:38:54,"13,701",20,"3,101",20,"1,524","1,524"
22/02/2025 16:38:55,"13,658",20,"4,059",20,"1,549","1,549"
22/02/2025 16:38:56,"13,612",20,"2,273",20,"1,485","1,485"
22/02/2025 16:38:57,"13,567",20,"3,003",20,"1,458","1,458"
22/02/2025 16:39:01,"13,405",20,"3,347",20,"1,457","1,457"
22/02/2025 16:39:02,"13,363",20,"3,043",20,"1,516","1,516"
22/02/2025 16:39:03,"13,319",20,"2,989",20,"1,476","1,476"
22/02/2025 16:39:04,"13,273",20,"2,268",20,"1,415","1,415"
22/02/2025 16:39:05,"13,229",20,"2,267",20,"1,402","1,402"
22/02/2025 16:39:06,"13,185",20,"3,063",20,"1,37","1,37"
22/02/2025 16:39:07,"13,141",20,"3,022",20,"1,327","1,327"
22/02/2025 16:39:08,"13,097",20,"2,344",20,"1,309","1,309"
22/02/2025 16:39:09,"13,053",30,"2,571",25,"1,301","1,301"
22/02/2025 16:39:10,"13,009",20,"3,392",20,"1,312","1,312"
22/02/2025 16:39:11,"12,965",20,"3,573",20,"1,299","1,299"
22/02/2025 16:39:12,"12,922",20,"2,621",20,"1,285","1,285"
22/02/2025 16:39:13,"12,879",20,"3,658",20,"1,259","1,259"
22/02/2025 16:39:14,"12,836",20,"2,931",20,"1,26","1,26"
22/02/2025 16:39:15,"12,794",20,"3,619",20,"1,276","1,276"
22/02/2025 16:39:16,"12,751",20,"2,309",20,"1,257","1,257"
22/02/2025 16:39:17,"12,708",20,"3,345",20,"1,248","1,248"
22/02/2025 16:39:18,"12,666",20,"2,997",20,"1,241","1,241"
22/02/2025 16:39:19,"12,624",20,"3,341",20,"1,231","1,231"
22/02/2025 16:39:20,"12,583",20,"2,463",20,"1,25","1,25"
22/02/2025 16:39:21,"12,541",20,"3,081",20,"1,254","1,254"
22/02/2025 16:39:22,"12,499",20,"2,972",20,"1,236","1,236"
22/02/2025 16:39:23,"12,457",20,"3,495",20,"1,238","1,238"
22/02/2025 16:39:24,"12,417",20,3,20,"1,25","1,25"
22/02/2025 16:39:25,"12,376",20,"3,03",20,"1,251","1,251"
22/02/2025 16:39:26,"12,335",20,"3,076",20,"1,246","1,246"
22/02/2025 16:39:27,"12,296",20,"3,258",20,"1,27","1,27"
22/02/2025 16:39:28,"12,255",20,"3,53",20,"1,269","1,269"
22/02/2025 16:39:29,"12,217",20,"2,53",20,"1,308","1,308"
22/02/2025 16:39:30,"12,179",20,"3,784",20,"1,357","1,357"
22/02/2025 16:39:31,"12,141",20,"2,449",20,"1,395","1,395"
22/02/2025 16:39:32,"12,101",20,"3,091",20,"1,379","1,379"
22/02/2025 16:39:33,"12,061",20,"3,136",20,"1,358","1,358"
22/02/2025 16:39:34,"12,022",20,"7,887",20,"1,391","1,391"
22/02/2025 16:39:35,"11,983",20,"3,044",20,"1,382","1,382"
22/02/2025 16:39:36,"11,949",20,"3,122",20,"1,589","1,589"
22/02/2025 16:39:37,"11,912",20,"2,88",20,"1,566","1,566"
22/02/2025 16:39:38,"11,875",20,"2,513",20,"1,552","1,552"
22/02/2025 16:39:39,"11,839",20,"3,126",20,"1,574","1,574"
22/02/2025 16:39:41,"11,804",20,"3,807",20,"1,615","1,615"
22/02/2025 16:39:42,"11,771",20,"3,408",20,"1,676","1,676"
22/02/2025 16:39:43,"11,736",20,"3,533",20,"1,681","1,681"
22/02/2025 16:39:44,"11,698",20,"3,169",20,"1,606","1,606"
22/02/2025 16:39:45,"11,661",20,"3,204",20,"1,601","1,601"
22/02/2025 16:39:46,"11,624",20,"4,721",20,"1,556","1,556"
22/02/2025 16:39:47,"11,586",20,"4,27",20,"1,503","1,503"
22/02/2025 16:39:48,"11,549",20,"3,798",20,"1,481","1,481"
22/02/2025 16:39:49,"11,512",20,"5,424",20,"1,452","1,452"
22/02/2025 16:39:50,"11,475",20,"3,554",20,"1,465","1,465"
22/02/2025 16:39:51,"11,438",20,"2,987",20,"1,445","1,445"
22/02/2025 16:39:52,"11,401",20,"3,253",20,"1,407","1,407"
22/02/2025 16:39:53,"11,364",20,"2,513",20,"1,393","1,393"
22/02/2025 16:39:54,"11,327",20,"3,23",20,"1,378","1,378"
22/02/2025 16:39:55,"11,291",20,"3,136",20,"1,381","1,381"
22/02/2025 16:39:56,"11,255",20,"3,572",20,"1,374","1,374"
22/02/2025 16:39:57,"11,218",20,"2,409",20,"1,37","1,37"
22/02/2025 16:39:58,"11,181",20,"3,224",20,"1,344","1,344"
22/02/2025 16:39:59,"11,145",20,"3,133",20,"1,336","1,336"
22/02/2025 16:40:00,"11,11",20,"3,328",20,"1,368","1,368"
22/02/2025 16:40:01,"11,074",20,"2,35",20,"1,347","1,347"
22/02/2025 16:40:02,"11,038",20,"3,478",20,"1,338","1,338"
22/02/2025 16:40:03,"11,003",20,"2,497",20,"1,376","1,376"
22/02/2025 16:40:04,"10,967",20,"4,052",20,"1,348","1,348"
22/02/2025 16:40:05,"10,932",20,"3,987",20,"1,368","1,368"
22/02/2025 16:40:06,"10,897",20,"4,382",20,"1,366","1,366"
22/02/2025 16:40:07,"10,862",20,"4,115",20,"1,35","1,35"
22/02/2025 16:40:08,"10,827",20,"2,552",20,"1,348","1,348"
22/02/2025 16:40:09,"10,792",20,"3,412",20,"1,345","1,345"
22/02/2025 16:40:10,"10,758",20,"3,395",20,"1,356","1,356"
22/02/2025 16:40:11,"10,725",20,"3,53",20,"1,37","1,37"
22/02/2025 16:40:12,"10,691",20,"3,185",20,"1,387","1,387"
22/02/2025 16:40:13,"10,656",20,"3,153",20,"1,366","1,366"
22/02/2025 16:40:14,"10,622",20,"2,923",20,"1,362","1,362"
22/02/2025 16:40:15,"10,589",20,"3,292",20,"1,386","1,386"
